,type,epoch,top1,top5,loss,time,layer,round,trainable_params,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
1,test,0,0.5066,0.9221,0.0063050593972206114,,1,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
2,train,1,0.7382,0.98254,0.0031109490644931795,12.9,1,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
3,test,1,0.5049,0.921,0.006282195162773133,,1,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
4,train,2,0.73494,0.9822,0.003119014049768448,12.9,1,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
5,test,2,0.5064,0.9202,0.006290123176574707,,1,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
0,train,0,0.73694,0.9821,0.003113177670240402,13.1,2,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
1,test,0,0.507,0.9211,0.006263175559043884,,2,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
2,train,1,0.7349,0.98234,0.003118764638900757,12.9,2,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
3,test,1,0.5071,0.922,0.006247854351997375,,2,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
4,train,2,0.73626,0.98196,0.003114801701307297,13.1,2,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
5,test,2,0.505,0.9221,0.006243473541736603,,2,2,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,3,MLP,layerwise,MLP_layerwise
